country,year,item_code,item,element_code,element,unit,value
Honduras,1992,6791,Closed shrubland,7246,Burned Area,ha,149.7304
Honduras,1993,6791,Closed shrubland,7246,Burned Area,ha,149.7304
Honduras,1994,6791,Closed shrubland,7246,Burned Area,ha,149.7304
Honduras,1995,6791,Closed shrubland,7246,Burned Area,ha,149.7304
Honduras,1996,6791,Closed shrubland,7246,Burned Area,ha,338.6487
Honduras,1997,6791,Closed shrubland,7246,Burned Area,ha,1009.9102
Honduras,1998,6791,Closed shrubland,7246,Burned Area,ha,438.355
Honduras,1999,6791,Closed shrubland,7246,Burned Area,ha,193.2123
Honduras,2000,6791,Closed shrubland,7246,Burned Area,ha,94.7975
Honduras,2001,6791,Closed shrubland,7246,Burned Area,ha,64.1683
Honduras,2002,6791,Closed shrubland,7246,Burned Area,ha,0.0
Honduras,2003,6791,Closed shrubland,7246,Burned Area,ha,42.7793
Honduras,2004,6791,Closed shrubland,7246,Burned Area,ha,42.7793
Honduras,2005,6791,Closed shrubland,7246,Burned Area,ha,128.337
Honduras,2006,6791,Closed shrubland,7246,Burned Area,ha,21.3894
Honduras,2007,6791,Closed shrubland,7246,Burned Area,ha,21.3894
Honduras,2008,6791,Closed shrubland,7246,Burned Area,ha,21.3889
Honduras,2009,6791,Closed shrubland,7246,Burned Area,ha,64.1685
Honduras,2010,6791,Closed shrubland,7246,Burned Area,ha,128.3368
Honduras,2011,6791,Closed shrubland,7246,Burned Area,ha,106.9452
Honduras,2012,6791,Closed shrubland,7246,Burned Area,ha,21.3898
Honduras,2013,6791,Closed shrubland,7246,Burned Area,ha,278.0621
Honduras,2014,6791,Closed shrubland,7246,Burned Area,ha,320.8436
Honduras,2015,6791,Closed shrubland,7246,Burned Area,ha,0.0
Honduras,2016,6791,Closed shrubland,7246,Burned Area,ha,106.9411
Honduras,2017,6791,Closed shrubland,7246,Burned Area,ha,42.7787
Honduras,2018,6791,Closed shrubland,7246,Burned Area,ha,213.8902
Honduras,2019,6791,Closed shrubland,7246,Burned Area,ha,0.0
Honduras,2020,6791,Closed shrubland,7246,Burned Area,ha,64.1656
Honduras,2021,6791,Closed shrubland,7246,Burned Area,ha,0.0
Honduras,2022,6791,Closed shrubland,7246,Burned Area,ha,0.0
Honduras,2023,6791,Closed shrubland,7246,Burned Area,ha,149.7235
Honduras,2024,6791,Closed shrubland,7246,Burned Area,ha,427.7814
Honduras,1990,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,1991,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,1992,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,1993,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,1994,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,1995,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,1996,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0208
Honduras,1997,6791,Closed shrubland,7225,Emissions (CH4),kt,0.062
Honduras,1998,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0269
Honduras,1999,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0119
Honduras,2000,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,2001,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0039
Honduras,2002,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2003,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0026
Honduras,2004,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0026
Honduras,2005,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0079
Honduras,2006,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0013
Honduras,2007,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0013
Honduras,2008,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0013
Honduras,2009,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0039
Honduras,2010,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0079
Honduras,2011,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0066
Honduras,2012,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0013
Honduras,2013,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0171
Honduras,2014,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0197
Honduras,2015,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2016,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0066
Honduras,2017,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0026
Honduras,2018,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0131
Honduras,2019,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2020,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0039
Honduras,2021,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2022,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2023,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0092
Honduras,2024,6791,Closed shrubland,7225,Emissions (CH4),kt,0.0263
Honduras,1990,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,1991,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,1992,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,1993,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,1994,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,1995,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,1996,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0019
Honduras,1997,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0057
Honduras,1998,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0025
Honduras,1999,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0011
Honduras,2000,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,2001,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0004
Honduras,2002,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2003,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0002
Honduras,2004,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0002
Honduras,2005,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0007
Honduras,2006,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0001
Honduras,2007,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0001
Honduras,2008,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0001
Honduras,2009,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0004
Honduras,2010,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0007
Honduras,2011,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0006
Honduras,2012,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0001
Honduras,2013,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0016
Honduras,2014,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0018
Honduras,2015,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2016,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0006
Honduras,2017,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0002
Honduras,2018,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0012
Honduras,2019,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2020,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0004
Honduras,2021,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2022,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2023,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0008
Honduras,2024,6791,Closed shrubland,7230,Emissions (N2O),kt,0.0024
Honduras,1990,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,107907.4105
Honduras,1991,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,107907.4105
Honduras,1992,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,107907.4105
Honduras,1993,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,107907.4105
Honduras,1994,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,107907.4105
Honduras,1995,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,107907.4105
Honduras,1996,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,15013.4963
Honduras,1997,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,12407.754
Honduras,1998,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,45773.1735
Honduras,1999,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,37188.2214
Honduras,2000,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,40842.0393
Honduras,2001,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,23484.5832
Honduras,2002,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,24088.7406
Honduras,2003,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,113448.4952
Honduras,2004,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,33589.8473
Honduras,2005,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,145593.6785
Honduras,2006,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,95765.3047
Honduras,2007,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,84641.9574
Honduras,2008,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,101167.6106
Honduras,2009,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,101436.9408
Honduras,2010,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,178517.6454
Honduras,2011,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,128241.6986
Honduras,2012,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,56279.2699
Honduras,2013,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,150997.023
Honduras,2014,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,222467.0743
Honduras,2015,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,70045.4251
Honduras,2016,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,168842.1547
Honduras,2017,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,81192.0899
Honduras,2018,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,155641.4201
Honduras,2019,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,142763.4402
Honduras,2020,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,325331.8111
Honduras,2021,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,64841.9396
Honduras,2022,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,57167.5582
Honduras,2023,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,260576.7454
Honduras,2024,6794,Grassland,7245,"Burning crop residues (Biomass burned, dry matter)",t,191967.7671
Honduras,1990,6794,Grassland,7246,Burned Area,ha,20757.6663
Honduras,1991,6794,Grassland,7246,Burned Area,ha,20757.6663
Honduras,1992,6794,Grassland,7246,Burned Area,ha,20757.6663
Honduras,1993,6794,Grassland,7246,Burned Area,ha,20757.6663
Honduras,1994,6794,Grassland,7246,Burned Area,ha,20757.6663
Honduras,1995,6794,Grassland,7246,Burned Area,ha,20757.6663
Honduras,1996,6794,Grassland,7246,Burned Area,ha,2887.2109
Honduras,1997,6794,Grassland,7246,Burned Area,ha,2386.1066
Honduras,1998,6794,Grassland,7246,Burned Area,ha,8802.5338
Honduras,1999,6794,Grassland,7246,Burned Area,ha,7151.5814
Honduras,2000,6794,Grassland,7246,Burned Area,ha,7854.2387
Honduras,2001,6794,Grassland,7246,Burned Area,ha,4534.3633
Honduras,2002,6794,Grassland,7246,Burned Area,ha,4641.5003
Honduras,2003,6794,Grassland,7246,Burned Area,ha,21817.0183
Honduras,2004,6794,Grassland,7246,Burned Area,ha,6459.586
Honduras,2005,6794,Grassland,7246,Burned Area,ha,27998.7843
Honduras,2006,6794,Grassland,7246,Burned Area,ha,18416.4047
Honduras,2007,6794,Grassland,7246,Burned Area,ha,16277.2995
Honduras,2008,6794,Grassland,7246,Burned Area,ha,19464.36
Honduras,2009,6794,Grassland,7246,Burned Area,ha,19507.104
Honduras,2010,6794,Grassland,7246,Burned Area,ha,34330.3164
Honduras,2011,6794,Grassland,7246,Burned Area,ha,24661.8651
Honduras,2012,6794,Grassland,7246,Burned Area,ha,10822.9365
Honduras,2013,6794,Grassland,7246,Burned Area,ha,29046.9393
Honduras,2014,6794,Grassland,7246,Burned Area,ha,42800.2302
Honduras,2015,6794,Grassland,7246,Burned Area,ha,13474.7979
Honduras,2016,6794,Grassland,7246,Burned Area,ha,32532.9961
Honduras,2017,6794,Grassland,7246,Burned Area,ha,15613.8634
Honduras,2018,6794,Grassland,7246,Burned Area,ha,29944.615
Honduras,2019,6794,Grassland,7246,Burned Area,ha,27463.558
Honduras,2020,6794,Grassland,7246,Burned Area,ha,62563.8098
Honduras,2021,6794,Grassland,7246,Burned Area,ha,12469.6038
Honduras,2022,6794,Grassland,7246,Burned Area,ha,10993.7612
Honduras,2023,6794,Grassland,7246,Burned Area,ha,50115.4377
Honduras,2024,6794,Grassland,7246,Burned Area,ha,36939.5006
Honduras,1990,6794,Grassland,7225,Emissions (CH4),kt,0.2482
Honduras,1991,6794,Grassland,7225,Emissions (CH4),kt,0.2482
Honduras,1992,6794,Grassland,7225,Emissions (CH4),kt,0.2482
Honduras,1993,6794,Grassland,7225,Emissions (CH4),kt,0.2482
Honduras,1994,6794,Grassland,7225,Emissions (CH4),kt,0.2482
Honduras,1995,6794,Grassland,7225,Emissions (CH4),kt,0.2482
Honduras,1996,6794,Grassland,7225,Emissions (CH4),kt,0.0345
Honduras,1997,6794,Grassland,7225,Emissions (CH4),kt,0.0285
Honduras,1998,6794,Grassland,7225,Emissions (CH4),kt,0.1053
Honduras,1999,6794,Grassland,7225,Emissions (CH4),kt,0.0855
Honduras,2000,6794,Grassland,7225,Emissions (CH4),kt,0.0939
Honduras,2001,6794,Grassland,7225,Emissions (CH4),kt,0.054
Honduras,2002,6794,Grassland,7225,Emissions (CH4),kt,0.0554
Honduras,2003,6794,Grassland,7225,Emissions (CH4),kt,0.2609
Honduras,2004,6794,Grassland,7225,Emissions (CH4),kt,0.0773
Honduras,2005,6794,Grassland,7225,Emissions (CH4),kt,0.3349
Honduras,2006,6794,Grassland,7225,Emissions (CH4),kt,0.2203
Honduras,2007,6794,Grassland,7225,Emissions (CH4),kt,0.1947
Honduras,2008,6794,Grassland,7225,Emissions (CH4),kt,0.2327
Honduras,2009,6794,Grassland,7225,Emissions (CH4),kt,0.2333
Honduras,2010,6794,Grassland,7225,Emissions (CH4),kt,0.4106
Honduras,2011,6794,Grassland,7225,Emissions (CH4),kt,0.295
Honduras,2012,6794,Grassland,7225,Emissions (CH4),kt,0.1294
Honduras,2013,6794,Grassland,7225,Emissions (CH4),kt,0.3473
Honduras,2014,6794,Grassland,7225,Emissions (CH4),kt,0.5117
Honduras,2015,6794,Grassland,7225,Emissions (CH4),kt,0.1611
Honduras,2016,6794,Grassland,7225,Emissions (CH4),kt,0.3883
Honduras,2017,6794,Grassland,7225,Emissions (CH4),kt,0.1867
Honduras,2018,6794,Grassland,7225,Emissions (CH4),kt,0.358
Honduras,2019,6794,Grassland,7225,Emissions (CH4),kt,0.3284
Honduras,2020,6794,Grassland,7225,Emissions (CH4),kt,0.7483
Honduras,2021,6794,Grassland,7225,Emissions (CH4),kt,0.1491
Honduras,2022,6794,Grassland,7225,Emissions (CH4),kt,0.1315
Honduras,2023,6794,Grassland,7225,Emissions (CH4),kt,0.5993
Honduras,2024,6794,Grassland,7225,Emissions (CH4),kt,0.4415
Honduras,1990,6794,Grassland,7230,Emissions (N2O),kt,0.0227
Honduras,1991,6794,Grassland,7230,Emissions (N2O),kt,0.0227
Honduras,1992,6794,Grassland,7230,Emissions (N2O),kt,0.0227
Honduras,1993,6794,Grassland,7230,Emissions (N2O),kt,0.0227
Honduras,1994,6794,Grassland,7230,Emissions (N2O),kt,0.0227
Honduras,1995,6794,Grassland,7230,Emissions (N2O),kt,0.0227
Honduras,1996,6794,Grassland,7230,Emissions (N2O),kt,0.0032
Honduras,1997,6794,Grassland,7230,Emissions (N2O),kt,0.0026
Honduras,1998,6794,Grassland,7230,Emissions (N2O),kt,0.0096
Honduras,1999,6794,Grassland,7230,Emissions (N2O),kt,0.0078
Honduras,2000,6794,Grassland,7230,Emissions (N2O),kt,0.0086
Honduras,2001,6794,Grassland,7230,Emissions (N2O),kt,0.0049
Honduras,2002,6794,Grassland,7230,Emissions (N2O),kt,0.0051
Honduras,2003,6794,Grassland,7230,Emissions (N2O),kt,0.0238
Honduras,2004,6794,Grassland,7230,Emissions (N2O),kt,0.0071
Honduras,2005,6794,Grassland,7230,Emissions (N2O),kt,0.0306
Honduras,2006,6794,Grassland,7230,Emissions (N2O),kt,0.0201
Honduras,2007,6794,Grassland,7230,Emissions (N2O),kt,0.0178
Honduras,2008,6794,Grassland,7230,Emissions (N2O),kt,0.0212
Honduras,2009,6794,Grassland,7230,Emissions (N2O),kt,0.0213
Honduras,2010,6794,Grassland,7230,Emissions (N2O),kt,0.0375
Honduras,2011,6794,Grassland,7230,Emissions (N2O),kt,0.0269
Honduras,2012,6794,Grassland,7230,Emissions (N2O),kt,0.0118
Honduras,2013,6794,Grassland,7230,Emissions (N2O),kt,0.0317
Honduras,2014,6794,Grassland,7230,Emissions (N2O),kt,0.0467
Honduras,2015,6794,Grassland,7230,Emissions (N2O),kt,0.0147
Honduras,2016,6794,Grassland,7230,Emissions (N2O),kt,0.0355
Honduras,2017,6794,Grassland,7230,Emissions (N2O),kt,0.0171
Honduras,2018,6794,Grassland,7230,Emissions (N2O),kt,0.0327
Honduras,2019,6794,Grassland,7230,Emissions (N2O),kt,0.03
Honduras,2020,6794,Grassland,7230,Emissions (N2O),kt,0.0683
Honduras,2021,6794,Grassland,7230,Emissions (N2O),kt,0.0136
Honduras,2022,6794,Grassland,7230,Emissions (N2O),kt,0.012
Honduras,2023,6794,Grassland,7230,Emissions (N2O),kt,0.0547
Honduras,2024,6794,Grassland,7230,Emissions (N2O),kt,0.0403
Honduras,1990,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,2509.892
Honduras,1991,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,2509.892
Honduras,1992,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,2509.892
Honduras,1993,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,2509.892
Honduras,1994,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,2509.892
Honduras,1995,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,2509.892
Honduras,1996,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,461.0477
Honduras,1997,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,404.3697
Honduras,1998,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,18167.4208
Honduras,1999,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,5702.0922
Honduras,2000,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,15423.3412
Honduras,2001,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2002,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2003,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2004,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2005,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2006,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2007,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2008,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2009,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2010,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2011,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2012,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2013,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2014,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2015,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2016,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2017,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2018,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2019,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2020,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2021,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2022,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2023,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2024,6792,Open shrubland,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1990,6792,Open shrubland,7246,Burned Area,ha,175.5169
Honduras,1991,6792,Open shrubland,7246,Burned Area,ha,175.5169
Honduras,1992,6792,Open shrubland,7246,Burned Area,ha,175.5169
Honduras,1993,6792,Open shrubland,7246,Burned Area,ha,175.5169
Honduras,1994,6792,Open shrubland,7246,Burned Area,ha,175.5169
Honduras,1995,6792,Open shrubland,7246,Burned Area,ha,175.5169
Honduras,1996,6792,Open shrubland,7246,Burned Area,ha,32.2411
Honduras,1997,6792,Open shrubland,7246,Burned Area,ha,28.2776
Honduras,1998,6792,Open shrubland,7246,Burned Area,ha,1270.449
Honduras,1999,6792,Open shrubland,7246,Burned Area,ha,398.7477
Honduras,2000,6792,Open shrubland,7246,Burned Area,ha,1078.5553
Honduras,2001,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2002,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2003,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2004,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2005,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2006,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2007,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2008,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2009,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2010,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2011,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2012,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2013,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2014,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2015,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2016,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2017,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2018,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2019,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2020,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2021,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2022,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2023,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,2024,6792,Open shrubland,7246,Burned Area,ha,0.0
Honduras,1990,6792,Open shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,1991,6792,Open shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,1992,6792,Open shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,1993,6792,Open shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,1994,6792,Open shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,1995,6792,Open shrubland,7225,Emissions (CH4),kt,0.0058
Honduras,1996,6792,Open shrubland,7225,Emissions (CH4),kt,0.0011
Honduras,1997,6792,Open shrubland,7225,Emissions (CH4),kt,0.0009
Honduras,1998,6792,Open shrubland,7225,Emissions (CH4),kt,0.0418
Honduras,1999,6792,Open shrubland,7225,Emissions (CH4),kt,0.0131
Honduras,2000,6792,Open shrubland,7225,Emissions (CH4),kt,0.0355
Honduras,2001,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2002,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2003,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2004,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2005,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2006,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2007,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2008,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2009,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2010,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2011,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2012,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2013,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2014,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2015,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2016,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2017,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2018,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2019,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2020,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2021,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2022,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2023,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,2024,6792,Open shrubland,7225,Emissions (CH4),kt,0.0
Honduras,1990,6792,Open shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,1991,6792,Open shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,1992,6792,Open shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,1993,6792,Open shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,1994,6792,Open shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,1995,6792,Open shrubland,7230,Emissions (N2O),kt,0.0005
Honduras,1996,6792,Open shrubland,7230,Emissions (N2O),kt,0.0001
Honduras,1997,6792,Open shrubland,7230,Emissions (N2O),kt,0.0001
Honduras,1998,6792,Open shrubland,7230,Emissions (N2O),kt,0.0038
Honduras,1999,6792,Open shrubland,7230,Emissions (N2O),kt,0.0012
Honduras,2000,6792,Open shrubland,7230,Emissions (N2O),kt,0.0032
